date,region,infected,recovered,population,mobility
2020-05-07,Alaska,74.0,291,731545.0,1.0
2020-05-08,Alaska,63.0,305,731545.0,1.0
2020-05-09,Alaska,51.0,318,731545.0,1.0
2020-05-10,Alaska,46.0,324,731545.0,1.0
2020-05-11,Alaska,44.0,328,731545.0,1.0
2020-05-12,Alaska,41.0,334,731545.0,1.0
2020-05-13,Alaska,37.0,338,731545.0,1.0
2020-05-14,Alaska,40.0,339,731545.0,1.0
2020-05-15,Alaska,37.0,343,731545.0,1.0
2020-05-16,Alaska,40.0,344,731545.0,1.0
2020-05-17,Alaska,44.0,344,731545.0,1.0
2020-05-18,Alaska,46.0,345,731545.0,1.0
2020-05-19,Alaska,43.0,348,731545.0,1.0
2020-05-20,Alaska,42.0,352,731545.0,1.0
2020-05-21,Alaska,38.0,356,731545.0,1.0
2020-05-22,Alaska,40.0,356,731545.0,1.0
2020-05-23,Alaska,43.0,358,731545.0,1.0
2020-05-24,Alaska,43.0,358,731545.0,1.0
2020-05-25,Alaska,43.0,361,731545.0,1.0
2020-05-26,Alaska,46.0,362,731545.0,1.0
2020-05-27,Alaska,45.0,364,731545.0,1.0
2020-05-28,Alaska,56.0,366,731545.0,1.0
2020-05-29,Alaska,61.0,367,731545.0,1.0
2020-05-30,Alaska,65.0,368,731545.0,1.0
2020-05-31,Alaska,93.0,368,731545.0,1.0
2020-06-01,Alaska,100.0,368,731545.0,1.0
2020-06-02,Alaska,118.0,371,731545.0,1.0
2020-06-03,Alaska,135.0,373,731545.0,1.0
2020-06-04,Alaska,158.0,376,731545.0,1.0
2020-06-05,Alaska,177.0,380,731545.0,1.0
2020-06-06,Alaska,189.0,382,731545.0,1.0
2020-06-07,Alaska,198.0,382,731545.0,1.0
2020-06-08,Alaska,215.0,384,731545.0,1.0
2020-06-09,Alaska,222.0,389,731545.0,1.0
2020-06-10,Alaska,241.0,392,731545.0,1.0
2020-06-11,Alaska,260.0,397,731545.0,1.0
2020-06-12,Alaska,275.0,403,731545.0,1.0
2020-06-13,Alaska,307.0,405,731545.0,1.0
2020-06-14,Alaska,313.0,411,731545.0,1.0
2020-06-15,Alaska,311.0,417,731545.0,1.0
2020-06-16,Alaska,312.0,429,731545.0,1.0
2020-06-17,Alaska,328.0,438,731545.0,1.0
2020-06-18,Alaska,336.0,449,731545.0,1.0
2020-06-19,Alaska,354.0,457,731545.0,1.0
2020-06-20,Alaska,371.0,464,731545.0,1.0
2020-06-21,Alaska,374.0,475,731545.0,1.0
2020-06-22,Alaska,368.0,491,731545.0,1.0
2020-06-23,Alaska,393.0,502,731545.0,1.0
2020-06-24,Alaska,409.0,507,731545.0,1.0
2020-06-25,Alaska,448.0,513,731545.0,1.0
2020-06-26,Alaska,470.0,519,731545.0,1.0
2020-06-27,Alaska,494.0,521,731545.0,1.0
2020-06-28,Alaska,527.0,521,731545.0,1.0
2020-06-29,Alaska,548.0,525,731545.0,1.0
2020-06-30,Alaska,594.0,526,731545.0,1.0
2020-07-01,Alaska,634.0,528,731545.0,1.0
2020-07-02,Alaska,677.0,535,731545.0,1.0
2020-07-03,Alaska,732.0,539,731545.0,1.0
2020-07-04,Alaska,781.0,544,731545.0,1.0
2020-07-05,Alaska,809.0,548,731545.0,1.0
2020-07-06,Alaska,839.0,548,731545.0,1.0
2020-07-07,Alaska,848.0,560,731545.0,1.0
2020-07-08,Alaska,894.0,563,731545.0,1.0
2020-07-09,Alaska,935.0,571,731545.0,1.0
2020-07-10,Alaska,976.0,588,731545.0,1.0
2020-07-11,Alaska,1043.0,598,731545.0,1.0
2020-07-12,Alaska,1142.0,615,731545.0,1.0
2020-07-13,Alaska,1208.0,620,731545.0,1.0
2020-07-14,Alaska,1240.0,642,731545.0,1.0
2020-07-15,Alaska,1274.0,669,731545.0,1.0
2020-07-16,Alaska,1331.0,688,731545.0,1.0
2020-07-17,Alaska,1371.0,697,731545.0,1.0
2020-07-18,Alaska,1433.0,708,731545.0,1.0
2020-07-19,Alaska,1547.0,712,731545.0,1.0
2020-07-20,Alaska,1684.0,712,731545.0,1.0
2020-07-21,Alaska,1770.0,737,731545.0,1.0
2020-07-22,Alaska,1847.0,753,731545.0,1.0
2020-07-23,Alaska,1878.0,787,731545.0,1.0
2020-07-24,Alaska,1929.0,800,731545.0,1.0
2020-07-25,Alaska,2033.0,815,731545.0,1.0
2020-07-26,Alaska,2265.0,817,731545.0,1.0
2020-07-27,Alaska,2368.0,817,731545.0,1.0
2020-07-28,Alaska,2492.0,836,731545.0,1.0
2020-07-29,Alaska,2566.0,854,731545.0,1.0
2020-07-30,Alaska,2651.0,885,731545.0,1.0
2020-07-31,Alaska,2756.0,898,731545.0,1.0
2020-08-01,Alaska,2873.0,930,731545.0,1.0
2020-08-02,Alaska,3028.0,932,731545.0,1.0
2020-08-03,Alaska,3093.0,946,731545.0,1.0
2020-08-04,Alaska,3113.0,987,731545.0,1.0
2020-08-05,Alaska,3141.0,1017,731545.0,1.0
2020-08-06,Alaska,2978.0,1220,731545.0,1.0
2020-08-07,Alaska,3025.0,1238,731545.0,1.0
2020-08-08,Alaska,3093.0,1254,731545.0,1.0
2020-08-09,Alaska,3178.0,1269,731545.0,1.0
2020-08-10,Alaska,3181.0,1332,731545.0,1.0
2020-08-11,Alaska,3219.0,1344,731545.0,1.0
2020-08-12,Alaska,3269.0,1359,731545.0,1.0
2020-08-13,Alaska,3363.0,1360,731545.0,1.0
2020-08-14,Alaska,3471.0,1371,731545.0,1.0
2020-08-15,Alaska,3542.0,1384,731545.0,1.0
2020-08-16,Alaska,3614.0,1418,731545.0,1.0
2020-08-17,Alaska,3650.0,1432,731545.0,1.0
2020-08-18,Alaska,3680.0,1468,731545.0,1.0
2020-08-19,Alaska,3717.0,1501,731545.0,1.0
2020-08-20,Alaska,3790.0,1513,731545.0,1.0
2020-08-21,Alaska,3772.0,1601,731545.0,1.0
2020-08-22,Alaska,3777.0,1686,731545.0,1.0
2020-08-23,Alaska,3781.0,1745,731545.0,1.0
2020-08-24,Alaska,3735.0,1861,731545.0,1.0
2020-08-25,Alaska,3621.0,1967,731545.0,1.0
2020-08-26,Alaska,3549.0,2088,731545.0,1.0
2020-08-27,Alaska,3609.0,2109,731545.0,1.0
2020-08-28,Alaska,3657.0,2183,731545.0,1.0
2020-08-29,Alaska,3750.0,2201,731545.0,1.0
2020-08-30,Alaska,3769.0,2233,731545.0,1.0
2020-08-31,Alaska,3803.0,2238,731545.0,1.0
2020-09-01,Alaska,3827.0,2246,731545.0,1.0
2020-09-02,Alaska,3864.0,2281,731545.0,1.0
2020-09-03,Alaska,3962.0,2288,731545.0,1.0
2020-09-04,Alaska,4084.0,2295,731545.0,1.0
2020-09-05,Alaska,4154.0,2321,731545.0,1.0
2020-09-06,Alaska,4241.0,2323,731545.0,1.0
2020-09-07,Alaska,4275.0,2323,731545.0,1.0
2020-09-08,Alaska,4292.0,2339,731545.0,1.0
2020-09-09,Alaska,4356.0,2340,731545.0,1.0
2020-09-10,Alaska,4470.0,2351,731545.0,1.0
2020-09-11,Alaska,4569.0,2359,731545.0,1.0
2020-09-12,Alaska,4656.0,2377,731545.0,1.0
2020-09-13,Alaska,4718.0,2377,731545.0,1.0
2020-09-14,Alaska,4795.0,2377,731545.0,1.0
2020-09-15,Alaska,4813.0,2402,731545.0,1.0
2020-09-16,Alaska,4860.0,2407,731545.0,1.0
2020-09-17,Alaska,4964.0,2408,731545.0,1.0
2020-09-18,Alaska,5064.0,2422,731545.0,1.0
2020-09-19,Alaska,5133.0,2438,731545.0,1.0
2020-09-20,Alaska,5224.0,2438,731545.0,1.0
2020-09-21,Alaska,5294.0,2439,731545.0,1.0
2020-09-22,Alaska,5111.0,2668,731545.0,1.0
2020-09-23,Alaska,5102.0,2731,731545.0,1.0
2020-09-24,Alaska,5241.0,2731,731545.0,1.0
2020-09-25,Alaska,5043.0,3042,731545.0,1.0
2020-09-26,Alaska,4929.0,3267,731545.0,1.0
2020-09-27,Alaska,4805.0,3502,731545.0,1.0
2020-09-28,Alaska,4654.0,3771,731545.0,1.0
2020-09-29,Alaska,4226.0,4324,731545.0,1.0
2020-09-30,Alaska,4100.0,4555,731545.0,1.0
2020-10-01,Alaska,3947.0,4838,731545.0,1.0
2020-10-02,Alaska,3869.0,5042,731545.0,1.0
2020-10-03,Alaska,3858.0,5199,731545.0,1.0
2020-10-04,Alaska,3965.0,5281,731545.0,1.0
2020-10-05,Alaska,4002.0,5455,731545.0,1.0
2020-10-06,Alaska,4147.0,5455,731545.0,1.0
2020-10-07,Alaska,4103.0,5626,731545.0,1.0
2020-10-08,Alaska,4191.0,5672,731545.0,1.0
2020-10-09,Alaska,4309.0,5734,731545.0,1.0
2020-10-10,Alaska,4533.0,5761,731545.0,1.0
2020-10-11,Alaska,4763.0,5789,731545.0,1.0
2020-10-12,Alaska,4947.0,5802,731545.0,1.0
2020-10-13,Alaska,4995.0,5909,731545.0,1.0
2020-10-14,Alaska,5093.0,5950,731545.0,1.0
2020-10-15,Alaska,5141.0,6066,731545.0,1.0
2020-10-16,Alaska,5197.0,6237,731545.0,1.0
2020-10-17,Alaska,5199.0,6448,731545.0,1.0
2020-10-18,Alaska,5383.0,6488,731545.0,1.0
2020-10-19,Alaska,5559.0,6516,731545.0,1.0
2020-10-20,Alaska,5605.0,6681,731545.0,1.0
2020-10-21,Alaska,5744.0,6751,731545.0,1.0
2020-10-22,Alaska,5914.0,6812,731545.0,1.0
2020-10-23,Alaska,6088.0,6915,731545.0,1.0
2020-10-24,Alaska,6436.0,6939,731545.0,1.0
2020-10-25,Alaska,6958.0,6946,731545.0,1.0
2020-10-26,Alaska,7304.0,6948,731545.0,1.0
2020-10-27,Alaska,7617.0,7016,731545.0,1.0
2020-10-28,Alaska,7919.0,7067,731545.0,1.0
2020-10-29,Alaska,8251.0,7094,731545.0,1.0
2020-10-30,Alaska,8631.0,7096,731545.0,1.0
2020-10-31,Alaska,9071.0,7099,731545.0,1.0
2020-11-01,Alaska,9415.0,7104,731545.0,1.0
2020-11-02,Alaska,9759.0,7110,731545.0,1.0
2020-11-03,Alaska,10147.0,7113,731545.0,1.0
2020-11-04,Alaska,10547.0,7124,731545.0,1.0
2020-11-05,Alaska,10860.0,7125,731545.0,1.0
2020-11-06,Alaska,11388.0,7122,731545.0,1.0
2020-11-07,Alaska,11958.0,7157,731545.0,1.0
2020-11-08,Alaska,12472.0,7161,731545.0,1.0
2020-11-09,Alaska,12945.0,7161,731545.0,1.0
2020-11-10,Alaska,13467.0,7161,731545.0,1.0
2020-11-11,Alaska,13961.0,7160,731545.0,1.0
2020-11-12,Alaska,14438.0,7161,731545.0,1.0
2020-11-13,Alaska,15030.0,7161,731545.0,1.0
2020-11-14,Alaska,15775.0,7162,731545.0,1.0
2020-11-15,Alaska,16432.0,7164,731545.0,1.0
2020-11-16,Alaska,17011.0,7165,731545.0,1.0
2020-11-17,Alaska,17650.0,7165,731545.0,1.0
2020-11-18,Alaska,18195.0,7165,731545.0,1.0
2020-11-19,Alaska,18686.0,7165,731545.0,1.0
2020-11-20,Alaska,19143.0,7165,731545.0,1.0
2020-11-21,Alaska,19819.0,7165,731545.0,1.0
2020-11-22,Alaska,20367.0,7165,731545.0,1.0
2020-11-23,Alaska,20866.0,7165,731545.0,1.0
2020-11-24,Alaska,21433.0,7165,731545.0,1.0
2020-11-25,Alaska,22111.0,7165,731545.0,1.0
2020-11-26,Alaska,22662.0,7165,731545.0,1.0
2020-11-27,Alaska,23334.0,7165,731545.0,1.0
2020-11-28,Alaska,23999.0,7165,731545.0,1.0
2020-11-29,Alaska,24616.0,7165,731545.0,1.0
2020-11-30,Alaska,25127.0,7165,731545.0,1.0
2020-12-01,Alaska,25630.0,7165,731545.0,1.0
2020-12-02,Alaska,26333.0,7165,731545.0,1.0
2020-12-03,Alaska,27088.0,7165,731545.0,1.0
2020-12-04,Alaska,27838.0,7165,731545.0,1.0
2020-12-05,Alaska,28782.0,7165,731545.0,1.0
2020-12-06,Alaska,29546.0,7165,731545.0,1.0
2020-12-07,Alaska,30046.0,7165,731545.0,1.0
2020-12-08,Alaska,30619.0,7165,731545.0,1.0
2020-12-09,Alaska,31202.0,7165,731545.0,1.0
2020-12-10,Alaska,31833.0,7165,731545.0,1.0
2020-12-11,Alaska,32457.0,7165,731545.0,1.0
2020-12-12,Alaska,32959.0,7165,731545.0,1.0
2020-12-13,Alaska,33600.0,7165,731545.0,1.0
2020-12-14,Alaska,34029.0,7165,731545.0,1.0
2020-12-15,Alaska,34308.0,7165,731545.0,1.0
2020-12-16,Alaska,34917.0,7165,731545.0,1.0
2020-12-17,Alaska,35298.0,7165,731545.0,1.0
2020-12-18,Alaska,35791.0,7165,731545.0,1.0
2020-12-19,Alaska,36126.0,7165,731545.0,1.0
2020-12-20,Alaska,36308.0,7165,731545.0,1.0
2020-12-21,Alaska,36460.0,7165,731545.0,1.0
2020-12-22,Alaska,36890.0,7165,731545.0,1.0
2020-12-23,Alaska,37248.0,7165,731545.0,1.0
2020-12-24,Alaska,37520.0,7165,731545.0,1.0
2020-12-25,Alaska,37520.0,7165,731545.0,1.0
2020-12-26,Alaska,37890.0,7165,731545.0,1.0
2020-12-27,Alaska,38190.0,7165,731545.0,1.0
2020-12-28,Alaska,38317.0,7165,731545.0,1.0
2020-12-29,Alaska,38498.0,7165,731545.0,1.0
2020-12-30,Alaska,38881.0,7165,731545.0,1.0
2020-12-31,Alaska,39377.0,7165,731545.0,1.0
2021-01-01,Alaska,39377.0,7165,731545.0,1.0
2021-01-02,Alaska,40177.0,7165,731545.0,1.0
2021-01-03,Alaska,40474.0,7165,731545.0,1.0
2021-01-04,Alaska,40736.0,7165,731545.0,1.0
2021-01-05,Alaska,40928.0,7165,731545.0,1.0
2021-01-06,Alaska,41260.0,7165,731545.0,1.0
2021-01-07,Alaska,41582.0,7165,731545.0,1.0
2021-01-08,Alaska,41987.0,7165,731545.0,1.0
2021-01-09,Alaska,42301.0,7165,731545.0,1.0
2021-01-10,Alaska,42555.0,7165,731545.0,1.0
2021-01-11,Alaska,42731.0,7165,731545.0,1.0
2021-01-12,Alaska,42862.0,7165,731545.0,1.0
2021-01-13,Alaska,43144.0,7165,731545.0,1.0
2021-01-14,Alaska,43477.0,7165,731545.0,1.0
2021-01-15,Alaska,43778.0,7165,731545.0,1.0
2021-01-16,Alaska,43962.0,7165,731545.0,1.0
2021-01-17,Alaska,44245.0,7165,731545.0,1.0
2021-01-18,Alaska,44400.0,7165,731545.0,1.0
2021-01-19,Alaska,44528.0,7165,731545.0,1.0
2021-01-20,Alaska,44672.0,7165,731545.0,1.0
2021-01-21,Alaska,44872.0,7165,731545.0,1.0
2021-01-22,Alaska,45162.0,7165,731545.0,1.0
2021-01-23,Alaska,45405.0,7165,731545.0,1.0
2021-01-24,Alaska,45567.0,7165,731545.0,1.0
2021-01-25,Alaska,45646.0,7165,731545.0,1.0
2021-01-26,Alaska,45727.0,7165,731545.0,1.0
2021-01-27,Alaska,45905.0,7165,731545.0,1.0
2021-01-28,Alaska,46106.0,7165,731545.0,1.0
2021-01-29,Alaska,46287.0,7165,731545.0,1.0
2021-01-30,Alaska,46433.0,7165,731545.0,1.0
2021-01-31,Alaska,46567.0,7165,731545.0,1.0
2021-02-01,Alaska,46673.0,7165,731545.0,1.0
2021-02-02,Alaska,46789.0,7165,731545.0,1.0
2021-02-03,Alaska,47013.0,7165,731545.0,1.0
2021-02-04,Alaska,47197.0,7165,731545.0,1.0
2021-02-05,Alaska,47446.0,7165,731545.0,1.0
2021-02-06,Alaska,47446.0,7165,731545.0,1.0
2021-02-07,Alaska,47446.0,7165,731545.0,1.0
2021-02-08,Alaska,47940.0,7165,731545.0,1.0
2021-02-09,Alaska,48066.0,7165,731545.0,1.0
2021-02-10,Alaska,48267.0,7165,731545.0,1.0
2021-02-11,Alaska,48416.0,7165,731545.0,1.0
2021-02-12,Alaska,48572.0,7165,731545.0,1.0
2021-02-13,Alaska,48572.0,7165,731545.0,1.0
2021-02-14,Alaska,48572.0,7165,731545.0,1.0
2021-02-15,Alaska,48572.0,7165,731545.0,1.0
2021-02-16,Alaska,49063.0,7165,731545.0,1.0
2021-02-17,Alaska,49117.0,7165,731545.0,1.0
2021-02-18,Alaska,49326.0,7165,731545.0,1.0
2021-02-19,Alaska,49536.0,7165,731545.0,1.0
2021-02-20,Alaska,49536.0,7165,731545.0,1.0
2021-02-21,Alaska,49536.0,7165,731545.0,1.0
2021-02-22,Alaska,49872.0,7165,731545.0,1.0
2021-02-23,Alaska,49927.0,7165,731545.0,1.0
2021-02-24,Alaska,50106.0,7165,731545.0,1.0
2021-02-25,Alaska,50291.0,7165,731545.0,1.0
2021-02-26,Alaska,50402.0,7165,731545.0,1.0
2021-02-27,Alaska,50402.0,7165,731545.0,1.0
2021-02-28,Alaska,50402.0,7165,731545.0,1.0
2021-03-01,Alaska,50775.0,7165,731545.0,1.0
2021-03-02,Alaska,50928.0,7165,731545.0,1.0
2021-03-03,Alaska,51118.0,7165,731545.0,1.0
2021-03-04,Alaska,51266.0,7165,731545.0,1.0
2021-03-05,Alaska,51413.0,7165,731545.0,1.0
2021-03-06,Alaska,51413.0,7165,731545.0,1.0
2021-03-07,Alaska,51413.0,7165,731545.0,1.0
2021-03-08,Alaska,51754.0,7165,731545.0,1.0
2021-03-09,Alaska,51843.0,7165,731545.0,1.0
2021-03-10,Alaska,51995.0,7165,731545.0,1.0
2021-03-11,Alaska,52233.0,7165,731545.0,1.0
2021-03-12,Alaska,52339.0,7165,731545.0,1.0
2021-03-13,Alaska,52339.0,7165,731545.0,1.0
2021-03-14,Alaska,52339.0,7165,731545.0,1.0
2021-03-15,Alaska,52717.0,7165,731545.0,1.0
2021-03-16,Alaska,52820.0,7165,731545.0,1.0
2021-03-17,Alaska,52993.0,7165,731545.0,1.0
2021-03-18,Alaska,53145.0,7165,731545.0,1.0
2021-03-19,Alaska,53222.0,7165,731545.0,1.0
2021-03-20,Alaska,53222.0,7165,731545.0,1.0
2021-03-21,Alaska,53222.0,7165,731545.0,1.0
2021-03-22,Alaska,53573.0,7165,731545.0,1.0
2021-03-23,Alaska,53749.0,7165,731545.0,1.0
2021-03-24,Alaska,53948.0,7165,731545.0,1.0
2021-03-25,Alaska,54094.0,7165,731545.0,1.0
2021-03-26,Alaska,54280.0,7165,731545.0,1.0
2021-03-27,Alaska,54280.0,7165,731545.0,1.0
2021-03-28,Alaska,54280.0,7165,731545.0,1.0
2021-03-29,Alaska,54280.0,7165,731545.0,1.0
2021-03-30,Alaska,54931.0,7165,731545.0,1.0
2021-03-31,Alaska,55095.0,7165,731545.0,1.0
2021-04-01,Alaska,55321.0,7165,731545.0,1.0
2021-04-02,Alaska,55523.0,7165,731545.0,1.0
2021-04-03,Alaska,55523.0,7165,731545.0,1.0
2021-04-04,Alaska,55523.0,7165,731545.0,1.0
2021-04-05,Alaska,56022.0,7165,731545.0,1.0
2021-04-06,Alaska,56102.0,7165,731545.0,1.0
2021-04-07,Alaska,56321.0,7165,731545.0,1.0
2021-04-08,Alaska,56549.0,7165,731545.0,1.0
2021-04-09,Alaska,56795.0,7165,731545.0,1.0
2021-04-10,Alaska,56795.0,7165,731545.0,1.0
2021-04-11,Alaska,56795.0,7165,731545.0,1.0
2021-04-12,Alaska,57190.0,7165,731545.0,1.0
2021-04-13,Alaska,57190.0,7165,731545.0,1.0
2020-03-01,American Samoa,0.0,0,55641.0,1.0
2020-03-02,American Samoa,0.0,0,55641.0,1.0
2020-03-03,American Samoa,0.0,0,55641.0,1.0
2020-03-04,American Samoa,0.0,0,55641.0,1.0
2020-03-05,American Samoa,0.0,0,55641.0,1.0
2020-03-06,American Samoa,0.0,0,55641.0,1.0
2020-03-07,American Samoa,0.0,0,55641.0,1.0
2020-03-08,American Samoa,0.0,0,55641.0,1.0
2020-03-09,American Samoa,0.0,0,55641.0,1.0
2020-03-10,American Samoa,0.0,0,55641.0,1.0
2020-03-11,American Samoa,0.0,0,55641.0,1.0
2020-03-12,American Samoa,0.0,0,55641.0,1.0
2020-03-13,American Samoa,0.0,0,55641.0,1.0
2020-03-14,American Samoa,0.0,0,55641.0,1.0
2020-03-15,American Samoa,0.0,0,55641.0,1.0
2020-03-16,American Samoa,0.0,0,55641.0,1.0
2020-03-17,American Samoa,0.0,0,55641.0,1.0
2020-03-18,American Samoa,0.0,0,55641.0,1.0
2020-03-19,American Samoa,0.0,0,55641.0,1.0
2020-03-20,American Samoa,0.0,0,55641.0,1.0
2020-03-21,American Samoa,0.0,0,55641.0,1.0
2020-03-22,American Samoa,0.0,0,55641.0,1.0
2020-03-23,American Samoa,0.0,0,55641.0,1.0
2020-03-24,American Samoa,0.0,0,55641.0,1.0
2020-03-25,American Samoa,0.0,0,55641.0,1.0
2020-03-26,American Samoa,0.0,0,55641.0,1.0
2020-03-27,American Samoa,0.0,0,55641.0,1.0
2020-03-28,American Samoa,0.0,0,55641.0,1.0
2020-03-29,American Samoa,0.0,0,55641.0,1.0
2020-03-30,American Samoa,0.0,0,55641.0,1.0
2020-03-31,American Samoa,0.0,0,55641.0,1.0
2020-04-01,American Samoa,0.0,0,55641.0,1.0
2020-04-02,American Samoa,0.0,0,55641.0,1.0
2020-04-03,American Samoa,0.0,0,55641.0,1.0
2020-04-04,American Samoa,0.0,0,55641.0,1.0
2020-04-05,American Samoa,0.0,0,55641.0,1.0
2020-04-06,American Samoa,0.0,0,55641.0,1.0
2020-04-07,American Samoa,0.0,0,55641.0,1.0
2020-04-08,American Samoa,0.0,0,55641.0,1.0
2020-04-09,American Samoa,0.0,0,55641.0,1.0
2020-04-10,American Samoa,0.0,0,55641.0,1.0
2020-04-11,American Samoa,0.0,0,55641.0,1.0
2020-04-12,American Samoa,0.0,0,55641.0,1.0
2020-04-13,American Samoa,0.0,0,55641.0,1.0
2020-04-14,American Samoa,0.0,0,55641.0,1.0
2020-04-15,American Samoa,0.0,0,55641.0,1.0
2020-04-16,American Samoa,0.0,0,55641.0,1.0
2020-04-17,American Samoa,0.0,0,55641.0,1.0
2020-04-18,American Samoa,0.0,0,55641.0,1.0
2020-04-19,American Samoa,0.0,0,55641.0,1.0
2020-04-20,American Samoa,0.0,0,55641.0,1.0
2020-04-21,American Samoa,0.0,0,55641.0,1.0
2020-04-22,American Samoa,0.0,0,55641.0,1.0
2020-04-23,American Samoa,0.0,0,55641.0,1.0
2020-04-24,American Samoa,0.0,0,55641.0,1.0
2020-04-25,American Samoa,0.0,0,55641.0,1.0
2020-04-26,American Samoa,0.0,0,55641.0,1.0
2020-04-27,American Samoa,0.0,0,55641.0,1.0
2020-04-28,American Samoa,0.0,0,55641.0,1.0
2020-04-29,American Samoa,0.0,0,55641.0,1.0
2020-04-30,American Samoa,0.0,0,55641.0,1.0
2020-05-01,American Samoa,0.0,0,55641.0,1.0
2020-05-02,American Samoa,0.0,0,55641.0,1.0
2020-05-03,American Samoa,0.0,0,55641.0,1.0
2020-05-04,American Samoa,0.0,0,55641.0,1.0
2020-05-05,American Samoa,0.0,0,55641.0,1.0
2020-05-06,American Samoa,0.0,0,55641.0,1.0
2020-05-07,American Samoa,0.0,0,55641.0,1.0
2020-05-08,American Samoa,0.0,0,55641.0,1.0
2020-05-09,American Samoa,0.0,0,55641.0,1.0
2020-05-10,American Samoa,0.0,0,55641.0,1.0
2020-05-11,American Samoa,0.0,0,55641.0,1.0
2020-05-12,American Samoa,0.0,0,55641.0,1.0
2020-05-13,American Samoa,0.0,0,55641.0,1.0
2020-05-14,American Samoa,0.0,0,55641.0,1.0
2020-05-15,American Samoa,0.0,0,55641.0,1.0
2020-05-16,American Samoa,0.0,0,55641.0,1.0
2020-05-17,American Samoa,0.0,0,55641.0,1.0
2020-05-18,American Samoa,0.0,0,55641.0,1.0
2020-05-19,American Samoa,0.0,0,55641.0,1.0
2020-05-20,American Samoa,0.0,0,55641.0,1.0
2020-05-21,American Samoa,0.0,0,55641.0,1.0
2020-05-22,American Samoa,0.0,0,55641.0,1.0
2020-05-23,American Samoa,0.0,0,55641.0,1.0
2020-05-24,American Samoa,0.0,0,55641.0,1.0
2020-05-25,American Samoa,0.0,0,55641.0,1.0
2020-05-26,American Samoa,0.0,0,55641.0,1.0
2020-05-27,American Samoa,0.0,0,55641.0,1.0
2020-05-28,American Samoa,0.0,0,55641.0,1.0
2020-05-29,American Samoa,0.0,0,55641.0,1.0
2020-05-30,American Samoa,0.0,0,55641.0,1.0
2020-05-31,American Samoa,0.0,0,55641.0,1.0
2020-06-01,American Samoa,0.0,0,55641.0,1.0
2020-06-02,American Samoa,0.0,0,55641.0,1.0
2020-06-03,American Samoa,0.0,0,55641.0,1.0
2020-06-04,American Samoa,0.0,0,55641.0,1.0
2020-06-05,American Samoa,0.0,0,55641.0,1.0
2020-06-06,American Samoa,0.0,0,55641.0,1.0
2020-06-07,American Samoa,0.0,0,55641.0,1.0
2020-06-08,American Samoa,0.0,0,55641.0,1.0
2020-06-09,American Samoa,0.0,0,55641.0,1.0
2020-06-10,American Samoa,0.0,0,55641.0,1.0
2020-06-11,American Samoa,0.0,0,55641.0,1.0
2020-06-12,American Samoa,0.0,0,55641.0,1.0
2020-06-13,American Samoa,0.0,0,55641.0,1.0
2020-06-14,American Samoa,0.0,0,55641.0,1.0
2020-06-15,American Samoa,0.0,0,55641.0,1.0
2020-06-16,American Samoa,0.0,0,55641.0,1.0
2020-06-17,American Samoa,0.0,0,55641.0,1.0
2020-06-18,American Samoa,0.0,0,55641.0,1.0
2020-06-19,American Samoa,0.0,0,55641.0,1.0
2020-06-20,American Samoa,0.0,0,55641.0,1.0
2020-06-21,American Samoa,0.0,0,55641.0,1.0
2020-06-22,American Samoa,0.0,0,55641.0,1.0
2020-06-23,American Samoa,0.0,0,55641.0,1.0
2020-06-24,American Samoa,0.0,0,55641.0,1.0
2020-06-25,American Samoa,0.0,0,55641.0,1.0
2020-06-26,American Samoa,0.0,0,55641.0,1.0
2020-06-27,American Samoa,0.0,0,55641.0,1.0
2020-06-28,American Samoa,0.0,0,55641.0,1.0
2020-06-29,American Samoa,0.0,0,55641.0,1.0
2020-06-30,American Samoa,0.0,0,55641.0,1.0
2020-07-01,American Samoa,0.0,0,55641.0,1.0
2020-07-02,American Samoa,0.0,0,55641.0,1.0
2020-07-03,American Samoa,0.0,0,55641.0,1.0
2020-07-04,American Samoa,0.0,0,55641.0,1.0
2020-07-05,American Samoa,0.0,0,55641.0,1.0
2020-07-06,American Samoa,0.0,0,55641.0,1.0
2020-07-07,American Samoa,0.0,0,55641.0,1.0
2020-07-08,American Samoa,0.0,0,55641.0,1.0
2020-07-09,American Samoa,0.0,0,55641.0,1.0
2020-07-10,American Samoa,0.0,0,55641.0,1.0
2020-07-11,American Samoa,0.0,0,55641.0,1.0
2020-07-12,American Samoa,0.0,0,55641.0,1.0
2020-07-13,American Samoa,0.0,0,55641.0,1.0
2020-07-14,American Samoa,0.0,0,55641.0,1.0
2020-07-15,American Samoa,0.0,0,55641.0,1.0
2020-07-16,American Samoa,0.0,0,55641.0,1.0
2020-07-17,American Samoa,0.0,0,55641.0,1.0
2020-07-18,American Samoa,0.0,0,55641.0,1.0
2020-07-19,American Samoa,0.0,0,55641.0,1.0
2020-07-20,American Samoa,0.0,0,55641.0,1.0
2020-07-21,American Samoa,0.0,0,55641.0,1.0
2020-07-22,American Samoa,0.0,0,55641.0,1.0
2020-07-23,American Samoa,0.0,0,55641.0,1.0
2020-07-24,American Samoa,0.0,0,55641.0,1.0
2020-07-25,American Samoa,0.0,0,55641.0,1.0
2020-07-26,American Samoa,0.0,0,55641.0,1.0
2020-07-27,American Samoa,0.0,0,55641.0,1.0
2020-07-28,American Samoa,0.0,0,55641.0,1.0
